room,hall,bathroom,size,floor,subway_distance,attention,visit,unit_price,price
2,1,1,91.21,30,1243,0,9,48789,445
2,1,1,56.18,6,257,19,9,28480,160
2,1,1,80.34,24,,12,11,55763,448
2,1,1,67.96,6,428,8,10,30165,205
3,2,2,111.64,6,781,4,15,38517,430
3,1,1,88.26,18,,4,10,41242,364
2,1,1,90.95,29,735,1,11,54755,498
2,1,1,80.42,18,905,1,15,39667,319
2,1,1,65.31,18,710,11,11,84061,549
4,2,2,168.76,18,494,5,8,28443,480
2,1,1,64.54,6,334,5,10,47258,305
3,1,2,124.97,20,376,1,12,44011,550
3,1,1,89.93,15,1084,6,10,40587,365
2,1,1,91.38,15,868,2,12,35566,325
2,1,1,74.44,6,933,9,10,24852,185
2,1,1,93.09,35,,1,9,56397,525
1,1,1,57.84,10,404,20,13,51003,295
2,1,1,56.4,4,688,10,13,132979,750
2,1,1,57.02,6,1293,5,13,97334,555
3,2,2,121.89,5,735,3,9,31996,390
2,1,1,86.87,15,,2,19,29354,255
2,1,1,101.49,9,517,2,9,67002,680
2,1,1,90.38,11,,4,14,23235,210
3,2,2,144.67,14,,7,11,27580,399
3,1,1,99.87,6,590,5,9,31040,310
2,2,2,111.23,10,990,9,12,48368,538
3,2,2,122.54,13,437,1,8,49780,610
4,1,1,104.33,6,781,4,10,31535,329
2,1,1,86.96,35,198,5,7,50598,440
4,1,2,165.76,12,661,3,10,37403,620
2,2,1,85.95,25,335,5,16,25015,215
3,1,1,85.44,20,690,13,10,85206,728
3,2,2,134.66,11,735,2,9,33417,450
2,1,1,83.94,18,693,12,11,54801,460
2,1,1,57.92,6,461,8,15,108771,630
2,1,1,60.3,16,376,15,11,131012,790
3,2,2,100.37,16,230,1,15,23912,240
1,1,1,55.13,23,452,4,9,53510,295
3,1,1,83.8,5,736,68,0,71599,600
2,1,1,104.46,6,,3,23,18763,196
2,1,1,86.84,6,,1,26,21304,185
1,1,1,61.31,6,,3,17,26097,160
2,1,1,58.68,6,,14,20,18746,110
2,1,1,49.7,15,228,142,1,60362,300
2,1,1,70.6,6,380,25,3,84419,596
3,2,1,102.45,6,,1,0,35627,365
2,1,1,50.1,6,1318,0,0,49701,249
1,1,1,58.66,6,,0,0,42618,250
2,1,1,74,24,1054,0,0,62838,465
2,1,1,99.29,16,348,0,0,58415,580
3,1,1,102.11,6,433,1,0,50436,515
1,1,1,66.16,14,,0,0,37485,248
3,1,1,115.47,25,,0,0,45033,520
2,1,1,73.52,6,1101,0,0,35365,260
2,2,1,84.11,9,1076,0,0,49935,420
3,2,2,122.42,27,,0,0,57180,700
2,1,1,69.78,18,692,1,0,79966,558
1,1,1,45.5,6,,0,1,75824,345
3,2,2,151.56,24,665,0,0,56083,850
3,2,2,112.1,12,897,0,0,32114,360
4,2,2,233.2,20,495,0,0,68096,1588
2,1,1,60.9,6,1102,0,0,56650,345
2,1,1,47.3,5,1161,0,0,53911,255
3,2,2,123.2,6,,0,0,37338,460
2,1,1,63.4,6,444,0,0,43060,273
2,1,1,73.71,6,1273,0,0,58337,430
2,1,1,62.18,16,451,0,0,66742,415
2,1,1,70.41,6,,0,0,48289,340
2,1,2,66.66,6,616,0,0,30003,200
2,2,2,112.2,7,1370,1,0,38770,435
3,3,3,255.97,29,330,0,0,123061,3150
3,1,1,68.65,5,556,0,1,56810,390
2,2,2,99.28,7,790,0,0,89444,888
4,2,3,231.39,36,1011,0,0,60072,1390
2,1,1,56.84,12,506,0,0,70373,400
2,1,1,65.16,6,735,0,0,44506,290
1,1,1,70.22,7,,2,0,26346,185
2,1,1,88.54,12,886,1,0,40660,360
2,2,1,90.34,21,431,0,0,91875,830
2,1,1,62.63,6,1001,2,0,51094,320
1,1,1,61.56,18,961,0,0,45484,280
3,2,2,117.27,7,,1,0,57986,680
2,2,1,108.88,6,636,0,0,53270,580
2,1,1,87.12,20,,0,0,55096,480
1,1,1,48.3,9,,0,0,72464,350
3,2,2,109.15,3,,0,0,55886,610
2,1,1,94.58,6,,2,0,51808,490
2,1,1,66.55,9,333,0,0,97671,650
2,1,1,69.77,6,838,2,0,57331,400
2,1,1,50.35,5,,0,0,67527,340
2,1,1,97.67,18,589,0,0,147435,1440
3,1,1,99.81,6,,1,0,41880,418
2,1,1,85.11,22,580,2,0,65210,555
3,3,2,151.77,6,642,0,0,79067,1200
1,1,1,61.4,27,1345,0,0,57003,350
3,1,1,65.34,6,,0,0,49893,326
3,1,1,67.04,5,582,3,0,68616,460
3,1,1,128.08,6,666,1,0,44503,570
3,1,1,80.79,6,582,2,0,34658,280
2,2,1,77.11,10,907,0,0,68733,530
2,1,1,78.99,6,582,0,0,41777,330
2,1,1,97.81,21,1217,0,0,39362,385
1,1,1,56.56,15,363,0,0,84866,480
2,1,1,90.06,22,813,0,0,57739,520
1,1,1,61.03,28,986,0,0,57349,350
3,1,1,160.42,7,1409,0,0,37402,600
2,1,1,82.39,18,992,0,0,53405,440
3,1,1,70.99,27,309,0,0,50711,360
3,2,2,142.22,21,847,0,0,57657,820
2,1,1,74.87,21,,0,0,50087,375
2,1,1,89.19,18,703,1,0,59984,535
2,1,1,69.86,6,428,0,0,27913,195
3,2,2,113.18,25,855,0,0,44177,500
2,2,1,114.31,11,563,0,0,52314,598
2,1,1,80.55,17,1255,0,0,57107,460
3,2,2,124.43,11,800,3,0,61079,760
3,1,1,101.79,16,395,2,0,45191,460
2,1,1,85.51,30,511,1,0,47948,410
2,1,1,77.08,14,578,1,0,54878,423
2,1,1,46.91,5,,2,0,22383,105
3,2,2,101.47,6,,11,5,21681,220
1,1,1,66.93,9,1225,15,1,60810,407
1,1,1,62.9,18,382,25,2,52464,330
1,1,1,63.19,25,450,2,2,80709,510
3,2,3,147.5,31,289,25,2,50847,750
2,1,1,87.04,6,314,38,3,31020,270
3,2,1,143.85,9,,5,1,28502,410
2,1,1,69.79,16,634,15,1,103167,720
3,1,1,77.2,6,590,6,2,86269,666
3,1,1,97,16,409,82,1,61856,600
3,2,2,123.04,6,370,12,1,47139,580
1,1,1,64.79,18,540,1,1,95694,620
3,2,1,120.58,24,835,8,2,93714,1130
3,2,2,121.69,6,,19,4,41910,510
2,1,1,77.42,6,1086,3,1,67941,526
3,2,2,116.11,6,720,4,2,45646,530
3,1,1,102.71,14,819,29,3,52088,535
1,1,1,50.1,6,369,0,0,119760,600
2,1,1,108.75,6,682,0,0,24368,265
2,2,1,94.32,13,589,0,0,125106,1180
3,1,1,90.93,23,1138,0,0,45090,410
2,1,1,60.68,6,714,0,0,70040,425
2,1,1,101.7,19,760,0,0,56047,570
1,1,1,24.87,5,,0,0,35384,88
2,1,1,93.19,6,747,0,0,46142,430
1,1,1,48.09,6,1016,0,0,67582,325
2,1,1,54.95,7,420,0,0,43494,239
2,1,1,97.69,14,1060,1,0,83939,820
2,1,1,96.65,28,592,1,0,57941,560
2,1,1,63.7,14,524,0,0,100471,640
3,1,1,69.9,7,800,0,0,97282,680
2,1,1,88.76,15,564,0,0,48333,429
1,1,1,67.13,11,880,0,0,60778,408
4,2,2,182.5,6,212,0,0,41096,750
3,1,1,81.06,6,765,0,0,69701,565
2,1,1,96.05,23,995,0,0,47892,460
2,1,1,47.57,14,,0,0,74627,355
1,1,1,75.31,6,,0,0,33063,249
3,1,1,88.52,18,1060,0,0,46882,415
2,1,1,75.22,6,1270,0,0,42542,320
2,1,1,81.69,12,461,1,0,48721,398
2,1,1,59.66,6,418,4,1,60007,358
2,1,1,82.6,13,985,6,0,59322,490
2,1,1,71.12,6,,1,0,29387,209
2,1,1,54.05,6,888,0,0,55504,300
2,1,1,43.21,5,853,1,0,50914,220
3,1,1,98.2,6,614,0,0,72301,710
1,1,1,55.58,14,707,1,0,52987,294
4,3,3,195.56,15,633,0,0,81816,1600
2,1,1,65.3,6,791,0,0,93415,610
2,1,1,77.5,10,388,0,0,88387,685
2,1,1,71.55,6,212,1,0,48917,350
2,1,1,103.68,20,594,0,0,59799,620
2,1,1,54.6,6,329,0,0,75092,410
2,1,1,64.73,6,765,0,0,63340,410
2,1,1,92.65,9,,0,0,42094,390
2,1,1,61,6,449,2,1,109016,665
3,2,1,103.06,6,,0,0,21832,225
2,1,1,84.01,15,1164,1,0,92846,780
2,1,1,98.54,24,476,0,0,55815,550
3,2,2,120.38,18,1311,0,0,48181,580
3,1,1,116.12,6,688,0,0,94730,1100
2,1,1,100.31,18,577,0,0,50842,510
1,1,1,54.7,12,610,1,0,118830,650
2,1,1,58.24,6,707,1,0,64389,375
2,1,1,64.8,12,416,0,0,109568,710
1,1,1,44.71,7,512,0,0,91702,410
2,1,1,60.18,6,1016,0,0,66301,399
2,1,2,186.36,6,338,0,0,75123,1400
3,1,1,69.2,5,1390,0,0,141618,980
2,1,1,76.53,19,1217,0,0,41814,320
2,2,2,106.74,6,954,0,0,59022,630
2,1,1,89.69,4,1205,0,0,34563,310
2,1,1,111.05,22,566,0,0,55380,615
3,1,1,80.94,6,371,0,0,44477,360
2,1,1,57.28,7,978,0,0,73324,420
3,1,2,167.44,22,971,0,0,31653,530
1,1,1,54.19,16,1060,0,0,54992,298
2,2,1,100.28,5,793,0,0,32908,330
3,1,1,73.3,16,360,0,0,79127,580
1,0,1,51.86,20,1097,0,0,57655,299
2,1,1,72,7,688,0,0,94444,680
2,2,2,106.02,12,,0,0,80174,850
3,1,1,94.63,8,,0,0,58649,555
2,2,1,88.82,11,807,0,1,54605,485
2,1,1,75.24,6,709,0,0,47182,355
3,1,1,116.15,14,447,0,0,110202,1280
1,1,1,64.34,11,1061,1,0,59838,385
2,1,1,89.35,21,659,2,0,70509,630
2,1,1,84.29,19,1018,1,0,39151,330
2,1,1,49.5,6,335,0,0,76768,380
3,1,1,76.38,6,1437,0,0,26578,203
2,1,1,76.82,6,512,0,0,61182,470
2,2,1,90.28,17,868,0,0,35999,325
2,1,1,61.48,6,714,0,0,71568,440
2,2,1,100.44,11,929,0,0,51772,520
2,1,1,93.19,23,,0,0,60092,560
2,1,1,76.05,14,447,0,0,82183,625
3,1,1,87.14,9,390,0,0,46821,408
2,1,1,82.26,15,1255,0,0,51665,425
3,1,1,124.79,25,269,0,0,57697,720
2,1,1,95.99,23,774,0,0,84905,815
4,2,2,229.34,6,585,0,0,54984,1261
1,1,1,71.49,11,554,0,0,52455,375
3,1,1,55.79,6,463,1,0,69905,390
1,1,1,63.46,6,,0,0,55153,350
1,1,1,44.4,6,1317,0,0,110360,490
2,1,1,91.49,16,,1,0,32244,295
2,1,1,43.19,5,339,2,0,67145,290
4,2,2,446.38,21,650,0,0,110892,4950
2,1,1,111.83,27,365,0,0,70643,790
2,1,1,72.86,20,,0,0,52841,385
2,1,1,96.5,9,,0,0,35233,340
2,1,1,102.58,26,628,0,0,107233,1100
1,1,1,67.22,10,670,1,0,38679,260
1,1,1,56.12,6,660,3,0,106914,600
2,1,1,84.95,20,1116,1,0,41789,355
1,1,1,67.52,12,849,1,0,82938,560
2,1,1,46.6,6,429,0,0,98712,460
3,2,2,155.8,6,818,0,0,94994,1480
2,1,1,58.53,6,868,0,1,93969,550
2,1,1,86.08,6,,1,0,26719,230
1,1,1,58.04,28,895,0,0,64094,372
6,3,3,666.62,19,795,0,0,87945,5862
3,2,2,149.83,22,,0,0,54729,820
2,1,1,43.67,5,,2,0,21754,95
3,2,2,200.17,28,430,0,0,84928,1700
1,1,1,76.93,22,486,0,0,63694,490
1,1,1,51.5,6,1190,0,0,54369,280
1,1,1,41.97,6,1006,3,0,51227,215
1,1,1,67.51,24,490,0,0,78507,530
3,1,1,89.1,20,332,0,0,106622,950
1,1,1,74.06,12,1031,3,0,42398,314
2,2,2,107.16,17,587,0,0,70922,760
2,1,1,62.5,6,442,1,0,79200,495
4,2,2,210.74,6,768,0,0,125747,2650
2,1,1,44.86,12,151,0,0,78021,350
2,1,1,95.52,18,420,0,0,51298,490
3,1,1,68.79,6,463,0,0,72394,498
3,2,2,114.48,27,1300,0,0,63767,730
1,1,1,58.01,15,868,0,0,40510,235
1,1,1,44.99,6,274,1,1,81129,365
3,2,2,131.88,9,670,0,0,35638,470
4,2,2,174.29,20,577,0,0,78605,1370
2,1,1,83.16,6,314,0,1,34271,285
3,1,1,57.4,6,399,0,0,125436,720
1,1,1,45.59,5,641,1,0,61417,280
1,1,1,42.31,6,,2,0,37816,160
3,2,2,140.78,9,,0,0,35516,500
3,1,1,72.6,6,442,1,1,89945,653
1,1,1,53.45,17,801,0,0,73901,395
2,1,1,72.25,16,1006,1,0,49135,355
3,1,1,87.33,14,487,3,0,83018,725
2,1,1,79.88,16,751,1,0,102654,820
1,1,1,48.83,8,,2,0,65533,320
2,1,1,94.26,6,314,1,5,32357,305
2,1,1,88.41,13,,1,4,35064,310
2,1,1,72.94,18,975,5,5,58267,425
2,1,1,58.06,6,640,0,1,24974,145
2,2,2,88.97,27,861,1,1,57098,508
2,1,1,50.7,4,649,0,1,62130,315
2,2,1,101.64,6,,0,1,26564,270
2,1,1,54.21,6,810,2,1,76554,415
2,1,1,66.54,6,,0,2,19988,133
2,1,1,91.06,15,,1,1,34593,315
2,1,1,50.3,5,,0,18,20875,105
2,1,1,57.17,6,516,3,14,55973,320
2,1,1,50.5,5,74,2,9,95050,480
2,1,1,50.3,5,688,4,12,128231,645
2,1,1,78.65,6,,0,9,43865,345
1,1,1,61,20,352,3,11,56557,345
2,1,1,53.25,5,648,2,9,56338,300
1,1,1,47.8,18,688,0,11,141213,675
2,1,1,46.52,6,469,3,10,96733,450
2,1,1,54.21,6,810,2,12,83011,450
3,2,2,123.73,27,735,1,10,58999,730
1,1,1,49.81,6,396,4,10,55210,275
2,1,1,59.72,6,1003,4,10,62960,376
3,2,2,132.71,11,490,1,10,70831,940
2,1,1,88.84,10,,0,12,37145,330
3,1,2,116.67,13,673,1,11,39427,460
3,1,1,87.53,24,1102,2,10,83400,730
2,1,1,61.29,6,327,0,11,101974,625
2,1,1,77.7,26,678,1,10,70785,550
3,1,1,65.94,6,1466,0,14,97968,646
2,2,1,70.56,8,,1,11,43226,305
2,1,1,70.13,6,463,2,13,115215,808
3,1,1,77.43,5,304,3,12,73615,570
4,2,2,172.21,25,230,0,8,75489,1300
3,1,1,97.45,10,,0,13,60544,590
2,1,1,88.74,16,229,3,13,56344,500
2,2,1,82.68,20,879,2,9,74988,620
3,2,2,126.31,11,326,3,8,83129,1050
3,2,2,179.71,28,378,0,13,41734,750
2,1,1,62.96,18,652,2,9,81004,510
2,1,1,58,6,380,8,11,100000,580
2,1,1,61.6,6,914,2,9,139610,860
3,1,1,73.34,9,849,4,12,79902,586
3,1,1,113.61,20,352,4,10,52812,600
2,1,2,177.16,19,410,1,15,47979,850
2,1,1,82.83,32,,2,16,42255,350
2,1,1,58.8,16,245,3,8,95918,564
2,1,1,46.56,5,910,12,10,49828,232
1,1,1,41.12,6,710,3,10,80253,330
1,1,1,72,6,,9,10,39583,285
3,1,1,95.1,12,483,9,10,94532,899
2,1,1,71.34,18,448,10,10,57471,410
2,1,1,79.15,25,705,2,10,54959,435
1,1,1,70.51,6,1218,34,8,33754,238
1,1,1,54.48,18,470,4,7,95448,520
2,1,1,57.21,5,233,3,11,86523,495
3,1,1,88.63,18,370,4,10,65441,580
2,1,1,87.9,9,470,5,10,38567,339
2,1,1,98.77,27,1083,0,12,49610,490
1,1,1,44.7,16,760,1,10,62640,280
2,1,1,51.9,4,1320,12,10,113680,590
2,2,1,89.37,22,,2,9,34687,310
2,1,1,89.47,15,868,3,12,32972,295
2,2,1,84.54,26,819,0,9,50272,425
3,1,1,80.19,6,462,3,9,117845,945
2,1,1,89.99,9,229,2,14,52228,470
1,1,1,40.09,5,1103,10,10,51135,205
4,2,3,226.51,33,327,16,7,29138,660
2,1,1,87.49,9,406,1,12,37147,325
2,1,1,70.02,6,169,1,12,115681,810
2,1,1,95.79,6,296,6,11,30066,288
2,2,1,85.84,5,,1,9,37279,320
2,1,1,97.72,18,384,2,8,44617,436
2,1,1,58.27,6,487,31,7,46851,273
2,1,1,54.91,6,702,2,11,51357,282
2,1,1,77.06,18,,0,9,45679,352
2,1,1,70.53,20,497,2,10,94995,670
2,1,1,55.12,6,428,4,11,106858,589
2,1,1,57.32,6,1053,3,9,54082,310
2,1,1,86.02,11,551,2,7,53476,460
2,1,1,88.96,18,570,2,8,70818,630
2,1,1,59.35,6,349,1,10,97725,580
2,2,1,88.86,16,602,1,16,41188,366
1,1,1,66.95,20,225,5,12,46602,312
2,1,1,59.77,6,,3,14,33462,200
2,1,1,66.16,18,714,3,11,59704,395
3,2,1,89.36,11,440,1,10,48679,435
2,2,2,104.86,16,,3,10,30994,325
3,1,1,84.6,6,,5,9,86288,730
1,1,1,51.04,23,986,16,10,45063,230
1,1,1,49.48,10,,1,9,54568,270
2,1,1,49.74,5,312,14,10,56293,280
3,1,1,79.95,11,297,9,9,107567,860
2,1,1,90.47,18,328,1,9,38687,350
3,1,2,129.87,10,670,0,9,32340,420
1,1,1,51.46,6,497,3,16,84920,437
2,1,1,69.88,6,577,9,9,123068,860
2,1,1,60.1,6,952,20,15,53245,320
1,1,1,64.85,11,367,10,9,35004,227
3,1,1,69.84,12,888,14,15,68729,480
2,2,1,87.07,22,,6,9,35604,310
3,1,1,92.02,11,882,2,10,45425,418
2,1,1,61,6,688,9,11,118033,720
2,1,1,81.01,6,,5,9,28392,230
2,1,1,84.7,22,,4,13,37780,320
2,1,1,38.31,6,505,18,10,83529,320
2,1,1,87.64,6,,4,8,30694,269
3,2,1,89.62,16,1084,6,13,39612,355
2,1,1,65.21,6,237,16,9,48919,319
2,1,1,56.86,6,370,9,11,74745,425
2,1,1,55.07,5,883,12,9,97149,535
2,1,1,63.99,5,497,11,10,79700,510
3,1,1,73.42,6,426,15,9,72868,535
2,1,1,87.15,21,328,11,9,38439,335
2,1,1,68.9,6,1390,30,10,142235,980
3,2,2,165.9,15,,3,13,43279,718
1,1,1,63.34,6,,6,10,28102,178
2,1,1,52.2,5,946,17,11,139847,730
2,1,1,85,21,289,20,14,41176,350
2,2,1,98.08,6,,10,9,21921,215
2,1,1,81.5,32,884,7,10,57669,470
4,1,1,197.16,32,353,0,0,60864,1200
2,1,1,79.88,6,,0,0,48197,385
3,1,1,93.39,6,872,0,0,40690,380
3,2,2,142.56,29,661,0,0,68743,980
3,1,1,90.71,7,760,0,0,66145,600
2,2,1,90.41,20,636,1,0,40925,370
2,1,1,59.9,6,1419,0,0,75125,450
3,1,1,104.85,6,,0,0,31950,335
2,1,1,47.52,5,337,0,0,90488,430
3,2,2,157.7,10,485,0,0,114141,1800
2,1,1,71.03,6,846,0,0,49275,350
2,1,1,63.5,18,337,0,0,120472,765
2,1,1,106.48,7,873,0,0,50244,535
2,1,1,106.63,21,946,0,0,63772,680
1,1,1,63.01,27,940,2,0,51579,325
5,2,2,461.44,2,,0,0,55262,2550
3,1,1,92.47,9,,0,0,71374,660
2,1,1,83.63,20,276,0,0,60983,510
2,1,1,88.66,21,506,0,0,51884,460
2,1,1,55.98,27,370,1,0,76813,430
3,1,2,83.23,5,766,0,0,99724,830
2,1,1,64.39,18,637,1,0,75322,485
2,1,1,96.3,10,993,0,0,60748,585
4,2,2,180.37,6,,0,0,65421,1180
2,1,1,88.69,7,666,0,0,74417,660
2,1,2,46.15,16,,0,0,78007,360
2,1,1,94.2,6,,0,0,49894,470
1,1,1,45.4,6,1009,0,0,109031,495
2,2,2,107.12,16,988,0,0,116692,1250
2,1,1,65.2,28,366,1,0,50613,330
2,1,1,67.56,12,357,5,1,85850,580
2,1,1,48.19,5,684,2,0,93380,450
2,1,1,59.81,18,1011,2,0,89952,538
2,1,1,52.1,4,1161,1,0,82534,430
2,1,2,100.65,6,1247,0,0,45703,460
2,1,1,61.61,6,1128,1,0,51128,315
1,1,1,68.88,28,814,0,0,52555,362
1,1,1,69.92,21,397,0,0,55063,385
2,1,1,99.24,18,577,0,0,45848,455
2,1,1,94.06,22,352,0,0,56985,536
2,1,1,62.67,18,741,1,0,61912,388
1,1,1,46.83,16,894,0,0,100363,470
2,1,1,80.13,28,731,0,0,51791,415
2,1,2,127,42,236,1,0,56693,720
2,2,1,90.92,13,1079,0,0,60273,548
2,1,1,80.6,6,1308,0,0,58313,470
2,1,1,82.56,25,1264,1,0,42999,355
3,1,1,79.48,16,305,0,0,81782,650
1,1,1,46.2,9,595,1,0,86580,400
2,1,1,69.4,6,,0,0,50432,350
2,1,1,70.95,21,436,0,0,74982,532
2,1,1,82.07,8,541,3,0,66407,545
2,1,1,74.1,14,625,0,0,53981,400
2,1,1,91.09,18,452,0,0,49402,450
3,2,2,201.19,28,1151,0,1,89468,1800
2,1,1,96.17,6,,0,0,33274,320
2,1,1,77.54,6,688,1,0,60614,470
3,2,2,139.51,22,1003,0,0,92466,1290
2,1,1,48.3,7,508,3,0,72464,350
3,2,2,152.19,6,,0,0,45338,690
1,1,1,57.38,18,750,0,0,66225,380
3,2,2,153.62,6,957,0,1,55331,850
1,1,1,41.26,29,946,2,0,69074,285
2,2,1,101.04,23,510,0,0,56017,566
2,1,1,86.42,16,,0,0,49178,425
2,1,1,72.4,25,437,0,0,74033,536
2,1,1,59.65,6,232,2,0,65381,390
3,2,2,154.43,14,383,0,0,84181,1300
1,1,1,68.86,12,679,1,0,41388,285
3,2,2,147.48,6,701,0,0,83740,1235
5,3,3,276.29,6,528,0,0,119440,3300
3,2,2,100.26,6,1493,0,0,62837,630
2,1,1,57.6,6,1164,3,0,83333,480
3,1,1,105.51,6,763,0,0,36016,380
1,1,1,65.24,9,,2,0,49050,320
2,1,1,65.6,6,784,0,0,90000,590
3,2,2,122.5,5,712,0,0,34286,420
2,1,1,69.12,5,294,1,0,63368,438
3,2,2,125.83,5,1456,0,0,42995,541
2,1,1,43.66,14,151,3,0,87036,380
2,1,1,51.32,6,1178,0,0,59431,305
1,1,1,39.74,6,952,1,0,69200,275
2,1,1,52.54,6,1357,1,0,66616,350
2,1,1,84.81,6,1367,1,0,40090,340
2,2,2,110.24,9,1197,0,0,91981,1014
2,1,1,92.86,6,,0,0,45768,425
1,1,1,62.09,14,1016,0,0,64100,398
2,1,1,71.65,15,510,1,0,76762,550
3,1,1,67.75,4,461,0,0,44280,300
3,2,2,159.92,2,,0,0,43147,690
3,1,1,146.72,23,510,0,0,46347,680
2,1,1,73.8,6,1390,0,0,148780,1098
1,1,1,49.71,9,490,1,0,66385,330
3,1,1,95.55,11,1367,0,0,65934,630
2,1,1,68.41,17,741,0,0,61395,420
3,2,2,135.74,10,784,0,0,94887,1288
2,1,1,104.86,28,631,0,0,55312,580
2,1,1,97.17,6,902,0,0,46311,450
2,1,1,57.9,6,888,0,0,65630,380
3,1,1,69.26,12,461,1,0,64973,450
3,2,2,142.25,16,1036,3,0,48506,690
2,1,2,134.46,34,364,1,0,51316,690
1,1,1,52.01,6,554,0,0,54989,286
2,1,2,93.64,28,487,0,0,90773,850
3,2,2,111.75,29,1329,0,0,84564,945
5,3,3,350.14,5,951,1,0,53693,1880
3,1,1,86.8,30,555,0,0,78341,680
3,1,1,98.34,18,162,0,0,48709,479
2,1,1,75.24,6,709,0,0,39872,300
1,1,1,64.48,9,,0,0,44665,288
2,1,1,67.64,18,,0,0,39917,270
4,2,1,138.19,6,841,0,0,61510,850
1,1,1,75.16,19,385,0,0,83821,630
2,1,1,78.26,11,839,0,0,46001,360
2,1,1,56.7,6,,1,0,69665,395
2,1,1,100.51,24,322,0,0,47756,480
3,1,2,120.03,7,,0,0,44989,540
3,1,2,135.13,6,971,0,0,36261,490
3,1,1,115.51,12,997,0,0,41122,475
3,1,1,68.02,6,484,0,0,98500,670
3,1,1,78.6,24,335,0,0,64885,510
3,1,1,133.72,25,494,0,0,45618,610
3,1,1,92.47,20,276,0,0,62723,580
2,1,1,62.7,6,358,1,0,65391,410
2,1,1,59.78,6,630,0,0,103714,620
3,1,1,77.99,3,362,0,0,117964,920
2,1,1,59.18,16,851,0,0,126732,750
2,1,1,56.69,6,652,1,0,72323,410
3,2,2,118.29,5,,0,0,44805,530
2,1,1,70.96,4,736,0,0,35936,255
2,1,1,58.03,6,188,0,0,103395,600
,2,3,379.66,18,833,0,0,52679,2000
2,1,1,67.15,6,250,0,0,43187,290
2,1,1,62.25,6,,0,0,52530,327
2,1,1,90.02,6,1364,0,0,39991,360
2,1,1,62.45,6,1067,1,0,46998,293
4,2,3,168.47,27,288,0,0,145426,2450
1,1,1,38.38,28,530,0,0,97707,375
2,1,1,74.9,6,598,0,0,24700,185
1,1,1,48.3,25,1117,2,0,62112,300
1,1,1,45.16,6,127,0,0,62002,280
2,1,1,61.32,6,249,1,1,89693,550
3,2,1,104.85,6,,0,0,34335,360
2,1,1,87.25,6,,0,0,45731,399
2,1,1,65.8,6,,0,0,38754,255
2,1,1,62.25,18,449,1,0,106024,660
2,1,1,78.6,16,249,3,0,83969,660
2,1,1,87.25,6,426,0,0,50430,440
3,1,1,69.63,20,322,1,0,70372,490
4,2,2,188.16,6,623,0,0,30825,580
3,2,2,140.66,6,902,1,0,19195,270
3,1,1,82.47,6,604,0,0,46684,385
2,1,1,67.17,22,847,0,0,65505,440
2,2,1,89.77,26,500,1,0,72296,649
2,1,1,65.69,5,1252,0,0,91034,598
3,2,2,198.2,7,1370,0,0,31282,620
2,1,1,61.25,18,473,0,0,86531,530
2,1,1,92.09,9,,0,0,45608,420
2,2,2,101.74,27,417,1,0,58777,598
2,1,1,62.66,6,,0,0,54261,340
1,1,1,35.18,12,530,0,0,136441,480
2,1,1,71.57,6,,0,0,44013,315
2,1,1,81.44,14,510,0,0,68762,560
3,2,2,117.76,7,348,1,0,55197,650
2,1,1,84.13,18,1018,2,0,39225,330
2,1,1,59.08,6,409,4,0,62627,370
2,1,1,52.4,5,902,1,0,119847,628
1,1,1,62.76,25,450,0,1,80465,505
3,2,2,116.43,6,295,1,0,51533,600
2,1,1,98.81,6,990,0,0,40988,405
2,1,1,89.1,15,1004,0,0,66218,590
3,1,1,70.48,18,626,0,0,63848,450
1,1,1,58.9,19,523,0,0,140917,830
3,1,1,79.5,4,1228,2,0,71698,570
2,1,1,80.76,6,258,0,0,42100,340
2,2,1,102.31,15,523,0,0,51803,530
1,1,1,38.15,5,,1,0,52425,200
3,1,1,139.59,22,1462,2,0,47281,660
2,1,1,53.57,5,1095,2,1,75602,405
3,1,1,69.7,6,630,0,0,68149,475
2,1,1,89.5,6,852,1,0,44693,400
3,2,2,117.9,11,608,1,0,107549,1268
2,1,1,65.82,6,1016,2,0,63810,420
2,1,1,62.3,6,839,0,0,45746,285
2,1,2,108.17,9,,0,0,63788,690
2,1,1,83.67,18,651,2,0,57368,480
3,2,2,153.19,14,530,0,0,86168,1320
3,2,2,113.56,6,443,0,0,47552,540
2,1,1,68.23,16,894,0,0,89403,610
2,1,1,50.31,6,335,0,0,113298,570
3,2,2,120.02,6,,1,0,43993,528
2,1,1,103.66,23,1361,1,0,78140,810
2,1,1,65.63,16,1300,1,0,41140,270
2,1,1,53.63,4,461,0,0,46243,248
3,1,2,69.82,6,387,0,0,71613,500
3,1,1,83.1,6,516,0,0,51865,431
2,1,2,103.36,11,,0,0,61533,636
2,1,1,82.89,15,1044,0,0,48257,400
2,1,1,83.74,14,1428,0,1,43587,365
3,1,1,72.16,6,331,0,0,42267,305
3,1,1,90.03,6,,0,0,39987,360
2,1,1,56.35,6,757,1,0,63886,360
2,2,2,133.23,30,652,0,0,54792,730
3,2,2,130.29,28,827,0,0,58331,760
2,1,1,65.24,16,760,0,0,63305,413
2,1,1,70.1,33,,1,0,44223,310
2,1,1,57.95,6,770,1,0,69025,400
3,1,1,89.69,25,903,1,0,69127,620
2,1,1,49.1,6,1222,0,0,144603,710
2,1,1,57.75,6,224,1,0,98701,570
2,1,1,83.72,18,967,0,0,117057,980
